name,params,length,output_type,parsetime,vars_per_state,add_size,precomp_time,trace_time
egl,N_5_L_8,64,ok,20632.603122,330,20579,85866.968057,-1
egl,N_5_L_8,96,ok,20974.456211,330,18467,188291.507521,4430.458557
egl,N_5_L_8,128,segfault,-1,-1,-1,-1,-1
leader,sync3_2,8,ok,5.836913,16,449,62.792559,1.720977
leader,sync3_2,12,ok,5.094397,16,449,63.061735,1.995078
leader,sync3_2,16,ok,4.142558,16,449,49.498386,2.214778
leader,sync3_2,24,ok,5.058549,16,449,65.168225,3.903083
leader,sync3_2,32,ok,4.189295,16,449,48.376517,3.913482
leader,sync3_2,48,ok,3.970445,16,449,41.025406,5.773428
leader,sync3_2,64,ok,5.606901,16,449,144.751659,8.418302
leader,sync3_2,96,ok,4.419980,16,449,95.768312,11.435967
leader,sync3_2,128,ok,5.118122,16,449,144.409316,15.527988
leader,sync3_3,8,ok,20.138069,22,1670,198.289039,-1
leader,sync3_3,12,ok,14.556556,22,1670,172.271306,-1
leader,sync3_3,16,ok,17.318207,22,1670,354.579630,-1
leader,sync3_3,24,ok,16.370015,22,1670,346.862192,-1
leader,sync3_3,32,ok,16.927444,22,1670,154.646742,-1
leader,sync3_3,48,ok,15.301677,22,1670,201.407431,-1
leader,sync3_3,64,ok,15.359054,22,1670,201.433850,-1
leader,sync3_3,96,ok,16.986995,22,1670,203.242120,-1
leader,sync3_3,128,ok,16.125134,22,1670,319.583799,-1
leader,sync3_4,8,ok,194.412360,22,686,425.205835,2.276074
leader,sync3_4,12,ok,192.701935,22,1056,328.509119,3.747199
leader,sync3_4,16,ok,105.847130,22,1073,285.318161,3.692247
leader,sync3_4,24,ok,196.230989,22,1081,574.786604,5.910414
leader,sync3_4,32,ok,189.606766,22,1093,612.179812,7.664912
leader,sync3_4,48,ok,112.036686,22,854,287.649965,10.058409
leader,sync3_4,64,ok,110.846298,22,1071,290.369958,12.321935
leader,sync3_4,96,ok,107.471684,22,1090,327.179499,20.372299
leader,sync3_4,128,ok,119.279342,22,1069,310.873424,25.910329
leader,sync4_2,8,ok,12.858904,22,1089,130.902684,1.374689
leader,sync4_2,12,ok,9.486084,22,1089,205.479185,3.029488
leader,sync4_2,16,ok,8.654450,22,1089,244.966090,3.054579
leader,sync4_2,24,ok,7.000070,22,1089,205.658132,4.651409
leader,sync4_2,32,ok,6.741554,22,1089,207.743673,5.808727
leader,sync4_2,48,ok,7.303931,22,1089,210.441685,8.701183
leader,sync4_2,64,ok,6.743478,22,1089,222.709779,11.552502
leader,sync4_2,96,ok,7.272331,22,1089,212.858700,16.558958
leader,sync4_2,128,ok,7.136525,22,1089,384.410721,22.048592
leader,sync4_3,8,ok,180.429660,30,2808,3241.359092,2.699430
leader,sync4_3,12,ok,143.080000,30,2767,1704.697251,-1
leader,sync4_3,16,segfault,-1,-1,-1,-1,-1
leader,sync4_3,24,ok,252.570770,30,2772,5556.351711,9.579534
leader,sync4_3,32,ok,251.399999,30,2778,3527.036045,11.099164
leader,sync4_3,48,ok,140.706488,30,2780,2680.013180,15.602442
leader,sync4_3,64,ok,253.017850,30,2778,3410.643270,20.384180
leader,sync4_3,96,ok,253.588303,30,2762,3465.947391,28.997638
leader,sync4_3,128,segfault,-1,-1,-1,-1,-1
leader,sync4_4,8,ok,541.123818,30,5892,3377.271379,-1
leader,sync4_4,12,segfault,-1,-1,-1,-1,-1
leader,sync4_4,16,ok,493.838763,30,5886,3210.955059,-1
leader,sync4_4,24,ok,324.694788,30,5886,1851.182803,-1
leader,sync4_4,32,segfault,-1,-1,-1,-1,-1
leader,sync4_4,48,segfault,-1,-1,-1,-1,-1
leader,sync4_4,64,ok,491.468607,30,5886,2156.713096,-1
leader,sync4_4,96,segfault,-1,-1,-1,-1,-1
leader,sync4_4,128,ok,493.696625,30,5894,5120.090291,-1
leader,sync5_2,8,ok,57.092382,27,1281,579.666090,1.824653
leader,sync5_2,12,ok,66.782978,27,1264,574.235672,3.116025
leader,sync5_2,16,ok,56.231273,27,1264,577.085339,3.456172
leader,sync5_2,24,ok,55.040855,27,1281,1118.136932,6.542022
leader,sync5_2,32,ok,66.554228,27,1281,1092.030157,8.150718
leader,sync5_2,48,ok,57.335479,27,1264,958.774955,12.182504
leader,sync5_2,64,ok,63.022078,27,1281,1275.525449,15.412271
leader,sync5_2,96,ok,96.279054,27,1281,1626.130613,24.455935
leader,sync5_2,128,ok,57.036006,27,1281,1059.536816,33.263278
leader,sync5_3,8,ok,564.601612,37,8066,19759.920888,8.227417
leader,sync5_3,12,ok,845.724674,37,8031,19284.702784,11.943198
leader,sync5_3,16,ok,453.219479,37,8066,33394.329857,19.059285
leader,sync5_3,24,ok,478.476015,37,8031,19839.716497,20.368507
leader,sync5_3,32,segfault,-1,-1,-1,-1,-1
leader,sync5_3,48,segfault,-1,-1,-1,-1,-1
leader,sync5_3,64,ok,818.398346,37,8031,33226.849105,45.458771
leader,sync5_3,96,segfault,-1,-1,-1,-1,-1
leader,sync5_3,128,ok,512.708718,37,8070,35559.512922,73.620009
leader,sync5_4,8,ok,-1,-1,-1,-1,-1
leader,sync5_4,12,segfault,-1,-1,-1,-1,-1
leader,sync5_4,16,ok,2218.540197,37,26578,316262.122937,55.349866
leader,sync5_4,24,segfault,-1,-1,-1,-1,-1
leader,sync5_4,32,segfault,-1,-1,-1,-1,-1
leader,sync5_4,48,ok,-1,-1,-1,-1,-1
leader,sync5_4,64,segfault,-1,-1,-1,-1,-1
leader,sync5_4,96,segfault,-1,-1,-1,-1,-1
leader,sync5_4,128,ok,2573.218049,37,26578,18889.078124,-1
nand,N_20_K_1,8,ok,424.694945,27,7935,26308.088229,-1
nand,N_20_K_1,12,ok,440.753612,27,7935,27375.671576,-1
nand,N_20_K_1,16,ok,435.208906,27,7935,130673.758815,-1
nand,N_20_K_1,24,ok,422.388325,27,7935,120744.342493,-1
nand,N_20_K_1,32,ok,430.016144,27,7935,1235535.971675,-1
nand,N_20_K_1,48,ok,411.874997,27,7935,1410252.372371,-1
nand,N_20_K_1,64,timeout,-1,-1,-1,-1,-1
herman,3,8,ok,2.532108,3,24,0.521786,1.941394
herman,3,12,ok,1.789147,3,24,0.576599,1.163509
herman,3,16,ok,1.090521,3,24,0.392775,1.624133
herman,3,24,ok,1.119695,3,24,0.408785,1.470525
herman,3,32,ok,1.351409,3,24,0.555480,2.521308
herman,3,48,ok,1.337132,3,24,0.551521,2.784250
herman,3,64,ok,1.279754,3,24,0.659254,4.138644
herman,3,96,ok,1.319208,3,24,0.665706,5.613335
herman,3,128,ok,1.407082,3,24,0.833540,8.050220
herman,5,8,ok,2.290646,5,75,42.830660,21.935644
herman,5,12,ok,1.867534,5,75,42.344610,1.820152
herman,5,16,ok,1.533148,5,75,96.700301,28.453932
herman,5,24,ok,1.663823,5,75,98.484591,2.703334
herman,5,32,ok,1.480150,5,75,201.576112,30.821006
herman,5,48,ok,1.486110,5,75,205.248854,4.331590
herman,5,64,ok,1.503593,5,75,210.920446,33.073610
herman,5,96,ok,1.471824,5,75,208.180530,7.593259
herman,5,128,ok,1.506789,5,75,212.352716,20.265294
herman,7,8,ok,3.137290,7,158,7637.704191,634.553525
herman,7,12,ok,2.168167,7,158,7899.209194,8.121422
herman,7,16,ok,1.836956,7,158,26826.184235,889.283905
herman,7,24,ok,2.210678,7,158,21812.645764,9.666144
herman,7,32,ok,1.849542,7,158,64919.011103,975.398534
herman,7,48,ok,2.038795,7,158,75047.030409,13.627972
herman,7,64,ok,2.213091,7,158,82201.787299,779.820518
herman,7,96,ok,2.160382,7,158,66235.610176,15.866962
herman,7,128,ok,2.222739,7,158,157698.388148,898.114351
herman,9,8,ok,-1,-1,-1,-1,-1
